Date,return,high_low,turnover
2017-06-05,0.00015449242891866255,0.00012136068673592053,1194466734909472.0
2017-06-06,0.00025132217581326835,0.0002467956064592658,2152458065227783.0
2017-06-07,0.0003663272979184527,0.00039428062862277054,2103703404198837.0
2017-06-08,0.0003160825972751199,0.00028184135757279945,2002578533144240.5
2017-06-09,0.0005514016958172905,0.00045196651255347453,1926223744965678.2
2017-06-12,0.0001922569655893682,0.0002101337316531093,1555083056557411.5
2017-06-13,0.00021742085468869844,0.00025771356191012966,1378562317109353.0
2017-06-14,0.0003003191672287737,0.0003198098804525451,1549609194431726.0
2017-06-15,0.00020895964512902108,0.00019918450251982394,1169713012961605.8
2017-06-16,0.00026316029476534594,0.0003073951271637798,4211630740041318.0
2017-06-19,0.0001590710453044441,0.00012182602885096628,1458941374347494.8
